# Spherical Bessel functions via up and down recursion
42.00000000 3.79421893e-04 1.39207524e-15
42.10000000 4.80528370e-04 1.73306546e-15
42.20000000 6.35188530e-04 2.37444553e-15
42.30000000 8.87747264e-04 1.18112948e-15
42.40000000 1.34573525e-03 1.44705865e-15
42.50000000 2.34896631e-03 1.80563890e-15
42.60000000 5.79700273e-03 4.92976065e-15
42.70000000 4.80313949e-02 6.49239538e-14
42.80000000 6.24372309e-03 1.29464126e-14
42.90000000 3.96152163e-03 3.22631241e-15
43.00000000 3.27887584e-03 2.58619402e-15
43.10000000 3.07498556e-03 1.70244461e-15
43.20000000 3.12337785e-03 6.19410635e-16
43.30000000 3.37392549e-03 1.32222771e-16
43.40000000 3.85064249e-03 6.98310258e-16
43.50000000 4.64880903e-03 1.04866233e-15
43.60000000 5.99444341e-03 1.92569194e-16
43.70000000 8.45960872e-03 1.79624190e-16
43.80000000 1.39141351e-02 3.39708182e-16
43.90000000 3.36823441e-02 6.50317074e-16
44.00000000 1.41322554e-01 1.57349791e-16
44.10000000 2.65172132e-02 7.69348757e-16
44.20000000 1.61416902e-02 3.03906978e-16
44.30000000 1.25172358e-02 0.00000000e+00
44.40000000 1.08819980e-02 9.14899079e-16
44.50000000 1.01490156e-02 1.54942087e-16
44.60000000 9.95081946e-03 1.58991500e-16
44.70000000 1.01475033e-02 4.94497775e-16
44.80000000 1.06981967e-02 2.24613541e-15
44.90000000 1.16219385e-02 2.38296922e-15
45.00000000 1.29905939e-02 3.94236713e-16
45.10000000 1.49409732e-02 1.50710256e-15
45.20000000 1.77091112e-02 1.19779232e-15
45.30000000 2.17046293e-02 5.45446944e-16
45.40000000 2.76755515e-02 3.51805500e-15
45.50000000 3.71122695e-02 2.14877227e-15
45.60000000 5.34115274e-02 6.85001543e-15
45.70000000 8.62070858e-02 2.19625281e-15
45.80000000 1.77163102e-01 1.66474189e-15
45.90000000 1.15592029e+00 3.85397399e-14
46.00000000 3.60115656e-01 2.49127350e-14
46.10000000 1.86657957e-01 2.50575476e-15
46.20000000 1.43270561e-01 1.12079297e-14
46.30000000 1.28767007e-01 1.53888809e-15
46.40000000 1.27418303e-01 7.06838448e-16
46.50000000 1.35829471e-01 7.45051215e-16
46.60000000 1.55244990e-01 1.81939379e-15
46.70000000 1.91849804e-01 5.81277575e-16
46.80000000 2.63780227e-01 4.24479815e-16
46.90000000 4.38567664e-01 9.85016715e-16
47.00000000 1.30222083e+00 9.27500865e-16
47.10000000 1.48595931e+00 0.00000000e+00
47.20000000 5.03684620e-01 5.11869171e-16
47.30000000 3.19772758e-01 8.31653366e-16
47.40000000 2.45666263e-01 6.55122307e-16
47.50000000 2.08322264e-01 1.13987095e-15
47.60000000 1.88237645e-01 8.17265080e-16
47.70000000 1.78163295e-01 8.28233977e-16
47.80000000 1.74977747e-01 1.01712660e-15
47.90000000 1.77347106e-01 8.76333870e-16
48.00000000 1.84915804e-01 0.00000000e+00
48.10000000 1.98036177e-01 1.16249812e-15
48.20000000 2.17761181e-01 2.07642614e-15
48.30000000 2.46048856e-01 2.14625361e-15
48.40000000 2.86255720e-01 1.25118153e-15
48.50000000 3.44174282e-01 3.25786001e-15
48.60000000 4.30289778e-01 3.29816080e-16
48.70000000 5.65183035e-01 3.39012710e-15
48.80000000 7.94544958e-01 1.40243367e-15
48.90000000 1.24168893e+00 6.61631832e-15
